race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,recent_1_place,recent_1_total_runners,recent_2_place,recent_2_total_runners,recent_3_place,recent_3_total_runners,recent_4_place,recent_4_total_runners,recent_5_place,recent_5_total_runners,recent_6_place,recent_6_total_runners,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_place_quality_score,recent_form_score,connection_score,margin_score,freshness_score,class_score,market_rank,price_band,distance_band,has_sparse_recent_form,draw_bias_score,draw_bias_starts,draw_bias_win_rate,jockey_score,jockey_starts,jockey_win_rate,speed_score_norm,market_sanity_score,model_score,model_rank,raw_model_prob,model_prob,market_implied_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10362559,4,R4 Allenstown Square Meats Hcp (C3),577,Rockhampton,Australia,Horses - Aus/NZ,,Normal,1400,Soft (6),2026-04-12T01:42:00+00:00,11,10,1188809831,6,Lady Zaydi,10,Mckenzie Apel,A & T Sweeney,Toowoomba,56.0,4,m,68.0,100.0,100.0,11.11,61.11,56255.0,18.0,2.0,5.0,4.0,14.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,253237,253237,Pace,6,0,4,3.6666666666666665,2.0,4.0,4.0,0.0,0.6,1.7833333333333332,0.3,2.1333333333333333,12.0,2,0,1,18.0,7.0,11.0,3.0,12.0,2.0,10.0,3.0,10.0,5.0,9.0,2.0,6.0,4.4,8.5,9.0,,9.0,FLUC2,8,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.3466666666666667,0.6456565656565658,0.44389971139971146,0.25,0.7716666666666668,0.6418592553381685,0.42349305079981325,3.0,9-12,middle,False,0.16666666666666666,2,0.0,0.12432432432432432,66,12.12,0.9522552930346733,0.11074918566775244,0.5723512997235818,2.0,0.1798962270970719,0.1798962270970719,0.08980181358462,0.0900944135124519,9.00944135124519,,1.0,9.0,-1.0,-1.0
10368237,5,R5 Adelaide Galvanising Industries Mdn Plate,216,Balaklava,Australia,Horses - Aus/NZ,,Normal,1400,Good (4),2026-04-15T05:35:00+00:00,12,10,1189655352,3,Starcho Libre,4,Sairyn Fawke,Justin Pickering,Murray Bridge,58.0,4,g,70.0,100.0,100.0,0.0,66.67,7955.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,37x2,37x2,Pace,6,0,3,4.5,2.0,3.0,3.8,0.0,0.6,3.8333333333333335,0.2,1.2,7.5,0,1,4,11.0,2.0,8.0,5.0,8.0,2.0,6.0,7.0,8.0,3.0,10.0,8.0,9.0,15.0,7.5,8.0,,8.0,FLUC2,9,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.19999999999999998,0.6254563492063491,0.43511453823953816,0.14285714285714285,0.8700000000000001,0.5868314748840906,0.36897235067152556,3.0,6-9,middle,False,0.25,4,25.0,0.037209302325581395,78,2.56,0.9522552930346733,0.12495714040802332,0.5471839594659863,1.0,0.201223544168196,0.201223544168196,0.10199537731369988,0.0992281668544961,9.922816685449611,,1.0,8.0,-1.0,-1.0
10369127,3,R3 Albany Stockfeeds Mdn,196,Albany,Australia,Horses - Aus/NZ,,Fast,1240,Soft (5),2026-04-16T06:53:00+00:00,14,10,1189745976,2,Agent Remington,2,Jason Whiting,W J Bradshaw,Stratham,58.0,4,g,67.0,100.0,100.0,0.0,100.0,3920.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,Pace,4,1,3,3.25,1.0,3.6666666666666665,3.25,0.25,0.75,1.95,0.0,2.6,5.0,0,1,1,21.0,2.0,11.0,1.0,7.0,8.0,8.0,2.0,2.0,,,,,6.0,8.5,8.0,8.5,8.0,FLUC2,3,P,finished,0,1,False,True,10,10,1.0,True,True,100.0,0.18000000000000002,0.61,0.5012184873949579,0.2,0.74,0.67,0.47494258633733305,3.0,6-9,sprint,False,0.16666666666666666,2,0.0,0.03925233644859813,99,3.03,0.9522552930346733,0.12495714040802332,0.5527513991987034,1.0,0.1946836271086129,0.1946836271086129,0.09991678699919233,0.09476684010942056,9.476684010942057,0.5,1.0,8.0,-1.0,-1.0
10369128,4,R4 Wellington & Reeves (Bm70+),196,Albany,Australia,Horses - Aus/NZ,,Fast,1500,Soft (5),2026-04-16T07:30:00+00:00,8,7,1189746014,8,Uni Queen,1,Casey Hunter,Casey Hunter,Robinson,54.0,7,m,58.0,100.0,100.0,18.87,39.62,225470.0,53.0,10.0,5.0,6.0,49.0,9.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,9.0,0.0,8.0,2.0,4.0,1.0,x81341,x81341,Off Pace,6,2,3,3.6666666666666665,1.0,2.6666666666666665,3.4,0.4,0.6,3.516666666666667,0.2,0.8333333333333334,25.0,2,4,3,11.0,1.0,14.0,4.0,12.0,3.0,14.0,1.0,4.0,8.0,10.0,5.0,7.0,4.0,4.8,4.6,4.8,4.6,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,100.0,0.24523809523809526,0.7976301476301476,0.6053410478410478,0.25,0.9066666666666667,0.5798827569353727,0.40026892680086523,3.0,3-6,middle,False,0.4,6,50.0,0.19090909090909092,14,21.43,0.9522552930346733,0.21947092628895565,0.617388310378513,1.0,0.30496557750667413,0.30496557750667413,0.18059343691804958,0.12437214058862456,12.437214058862455,0.20000000000000018,1.0,4.6,3.5999999999999996,3.5999999999999996
10372139,5,R5 Zoe And James At Lodge Hcp,622,Te Rapa,New Zealand,Horses - Aus/NZ,,Normal,1400,Heavy (9),2026-04-17T02:35:00+00:00,12,9,1190072878,7,El Viento,12,Warren Kennedy,Mark Walker & Sam Bergerson,Matamata,54.0,5,g,50.0,100.0,100.0,29.41,41.18,101845.0,17.0,5.0,2.0,0.0,10.0,3.0,5.0,1.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,1.0,75211x,75211x,,6,2,3,4.666666666666667,1.0,1.3333333333333333,3.2,0.4,0.6,2.85,0.1,1.8666666666666665,3.9333333333333336,2,0,1,107.0,1.0,5.0,1.0,9.0,2.0,8.0,5.0,14.0,7.0,14.0,12.0,16.0,9.5,8.0,9.0,8.5,9.0,FLUC2,2,P,finished,0,1,False,True,9,9,1.0,True,True,100.0,0.3651851851851852,0.8649816849816849,0.6478689937513467,0.2857142857142857,0.8083333333333333,0.08862938461966188,0.4359035191475261,5.0,9-12,middle,False,0.2,1,0.0,0.11860465116279069,78,11.54,0.9522552930346733,0.11074918566775244,0.5946612831494352,1.0,0.2113987199887073,0.2113987199887073,0.08780520059352466,0.12359351939518264,12.359351939518264,-0.5,1.0,9.0,-1.0,-1.0
10372180,8,R8 Eagles Plumbing (Bm64),696,Wyong,Australia,Horses - Aus/NZ,,Fast,2100,Good (4),2026-04-16T07:05:00+00:00,11,9,1190077377,9,Grandini,3,Reece Jones,R P Northam,Scone,55.5,5,m,24.0,100.0,100.0,14.29,61.9,106725.0,21.0,3.0,7.0,3.0,12.0,1.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,5.0,2.0,x53412,x53412,Off Midfield,6,1,3,3.5,1.0,2.3333333333333335,3.0,0.2,0.6,1.6833333333333333,0.1,0.6333333333333333,5.833333333333333,1,0,5,14.0,2.0,7.0,1.0,11.0,4.0,10.0,3.0,13.0,5.0,12.0,6.0,6.0,6.5,8.0,7.5,8.0,7.5,FLUC2,1,W,finished,1,1,False,True,9,9,1.0,True,True,100.0,0.2077777777777778,0.7886363636363637,0.5634848484848485,0.3333333333333333,0.9316666666666669,0.6231028380186052,0.448626062394881,5.0,6-9,staying,False,0.4,1,100.0,0.07786259541984732,123,7.32,0.9522552930346733,0.13348191325218584,0.6090728298613717,1.0,0.21647233957983522,0.21647233957983522,0.10350128278000947,0.11297105679982575,11.297105679982575,0.5,1.0,7.5,6.5,6.5
10376543,5,R5 Imparja Television Hcp,199,Alice Springs,Australia,Horses - Aus/NZ,,Fast,1900,Good,2026-04-18T05:57:00+00:00,9,9,1190583654,1,Magic Defense,9,Ianish Luximon,Ms K Petrick,Alice Springs,58.0,5,m,74.0,97.0,97.0,25.0,68.75,176540.0,32.0,8.0,8.0,6.0,28.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,4.0,1.0,4.0,0.0,3.0,2.0,221311,221311,Pace,6,3,6,1.6666666666666667,1.0,1.6666666666666667,1.6,0.6,1.0,1.5833333333333333,0.3,1.1333333333333333,3.1666666666666665,0,0,6,14.0,1.0,5.0,1.0,5.0,3.0,7.0,1.0,6.0,2.0,4.0,2.0,5.0,2.5,8.5,8.0,8.5,8.0,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,97.0,0.3253968253968254,0.9041666666666666,0.7783333333333333,0.42857142857142855,0.8716666666666668,0.6356028380186053,0.5230580809905454,4.0,6-9,middle,False,0.2,1,0.0,0.15,40,15.0,0.8303313899969316,0.12495714040802332,0.6355492163136721,1.0,0.28449739903103827,0.28449739903103827,0.10179430973311339,0.1827030892979249,18.27030892979249,0.5,1.0,8.0,-1.0,-1.0
10380326,5,R5 Nerang Rsl Hcp,366,Gold Coast,Australia,Horses - Aus/NZ,,Fast,1400,Soft (5),2026-04-18T04:49:00+00:00,8,8,1190967532,5,Badgers Nuts,2,Amy Graham,Ms M Brosnan,Gold Coast,56.5,7,g,65.0,100.0,100.0,24.32,56.76,194576.0,37.0,9.0,9.0,3.0,14.0,3.0,17.0,4.0,3.0,2.0,15.0,7.0,3.0,1.0,7.0,1.0,7.0,1.0,5.0,1.0,511x43,511x43,Off Pace,6,2,3,3.3333333333333335,1.0,2.6666666666666665,2.8,0.4,0.6,1.6500000000000001,0.2,1.3666666666666665,19.733333333333334,3,2,2,14.0,3.0,7.0,4.0,8.0,1.0,6.0,1.0,6.0,5.0,12.0,6.0,10.0,8.0,8.5,9.0,,9.0,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.3270529264337314,0.712049062049062,0.5637867687867688,0.2222222222222222,0.8533333333333335,0.6298073834731507,0.47985927105002235,5.0,9-12,middle,False,0.3333333333333333,2,50.0,0.0761904761904762,34,5.88,0.9522552930346733,0.11074918566775244,0.6088188050370991,1.0,0.1872317209448324,0.1872317209448324,0.09138030332117489,0.09585141762365751,9.585141762365751,,1.0,9.0,-1.0,-1.0
10380543,6,R6 Terang & District Co-Op Highweight Hcp (62),624,Terang,Australia,Horses - Aus/NZ,,Fast,2150,Heavy (8),2026-04-19T05:33:00+00:00,9,8,1190995881,4,Mangione,1,Luca Remondet,Nell Carter,Wombelano,68.0,10,g,83.0,94.0,94.0,11.11,40.74,464227.0,108.0,12.0,14.0,18.0,73.0,6.0,20.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,3.0,2.0,294033,294033,Pace,6,0,3,5.166666666666667,2.0,5.333333333333333,5.8,0.0,0.4,3.966666666666667,0.4,4.2,35.166666666666664,3,0,0,15.0,3.0,6.0,3.0,11.0,10.0,13.0,4.0,9.0,9.0,14.0,2.0,12.0,4.0,7.5,7.0,7.0,7.0,FLUC2,1,W,finished,1,1,False,True,8,8,1.0,True,True,94.0,0.23703703703703702,0.5939160839160839,0.38096230938336195,0.42857142857142855,0.56,0.6071699176712885,0.38406697374858445,4.0,6-9,staying,False,0.4,1,100.0,0.21333333333333335,7,28.57,0.7102638846271863,0.14322451078837156,0.47831826429197344,2.0,0.209696655347384,0.209696655347384,0.11693721058079072,0.09275944476659327,9.275944476659328,0.0,1.0,7.0,6.0,6.0
10383870,5,R5 Busbiz.net.au (Bm62),604,Swan Hill,Australia,Horses - Aus/NZ,,Fast,2400,Good (3),2026-04-21T05:30:00+00:00,9,7,1191471979,2,Prince Pinot,1,Brad Rawiller,R G Symons,Bendigo,60.5,4,g,100.0,92.0,92.0,13.64,40.91,106210.0,22.0,3.0,3.0,3.0,14.0,2.0,6.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,390x11,390x11,Leader,6,2,3,5.0,1.0,4.666666666666667,5.2,0.4,0.6,4.666666666666667,0.3,3.766666666666667,7.666666666666667,1,1,3,21.0,1.0,6.0,1.0,10.0,12.0,13.0,9.0,12.0,3.0,10.0,4.0,13.0,8.5,9.5,10.0,9.0,10.0,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,92.0,0.18476190476190477,0.7550505050505049,0.5732605466428995,0.4,0.6083333333333333,0.7028571428571428,0.37249061714067994,5.0,9-12,staying,False,0.375,4,50.0,0.19473684210526315,106,19.81,0.6106627799938632,0.09938282187553575,0.49080506052454675,2.0,0.18750423319652584,0.18750423319652584,0.08377231115429856,0.10373192204222728,10.373192204222729,-1.0,1.0,10.0,9.0,9.0
10383875,4,R4 Footts Swan Hill Demolition Group Mdn Plate,604,Swan Hill,Australia,Horses - Aus/NZ,,Fast,2400,Good (3),2026-04-21T05:00:00+00:00,8,7,1191472161,5,He's On Song,6,Harry Coffey,Andrew Bobbin,Stawell,59.0,3,g,26.0,100.0,100.0,0.0,40.0,10355.0,5.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7x5324,7x5324,Off Midfield,6,0,2,4.333333333333333,2.0,3.0,3.8,0.0,0.4,5.116666666666666,1.0,4.066666666666666,9.4,0,0,5,22.0,4.0,12.0,2.0,7.0,3.0,10.0,5.0,10.0,5.0,5.0,7.0,12.0,6.0,6.5,7.0,6.5,7.0,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,100.0,0.19999999999999998,0.6578282828282829,0.42172664141414146,0.25,0.5433333333333334,0.6565838018880819,0.2796084263317261,2.0,6-9,staying,False,0.2857142857142857,3,33.33,0.13061224489795917,139,12.95,0.9522552930346733,0.14322451078837156,0.5271743223235887,1.0,0.2706831146174963,0.2706831146174963,0.11920991901209786,0.1514731956053984,15.14731956053984,-0.5,1.0,7.0,-1.0,-1.0
10394526,7,R7 Entain/Nzb Insurance Pearl Series (Bm65),581,Rotorua,New Zealand,Horses - Aus/NZ,,Fast,1400,Heavy (10),2026-04-22T04:04:00+00:00,13,8,1192835975,8,Portland,8,Tayla Mitchell,S B Marsh,Cambridge,57.0,3,f,15.0,100.0,100.0,9.09,63.64,38885.0,11.0,1.0,5.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,222521,222521,,6,1,5,2.3333333333333335,1.0,2.6666666666666665,2.4,0.2,0.8,2.066666666666667,0.8,2.2666666666666666,6.8999999999999995,0,0,0,28.0,1.0,7.0,2.0,11.0,5.0,8.0,2.0,10.0,2.0,8.0,2.0,6.0,8.0,6.0,6.5,7.0,6.5,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,100.0,0.16666666666666666,0.8538888888888889,0.62989898989899,0.16666666666666666,0.7333333333333334,0.6176861713519386,0.4186909759489562,3.0,6-9,middle,False,0.2,1,0.0,0.12815533980582525,95,12.63,0.9522552930346733,0.1544659694839705,0.5773151229146545,1.0,0.21598425840667082,0.21598425840667082,0.12404646477982616,0.09193779362684466,9.193779362684467,0.5,1.0,6.5,-1.0,-1.0
10395456,5,R5 Racing Wa Provincial Championship Heat Hcp (C5),514,Narrogin,Australia,Horses - Aus/NZ,,Fast,1190,Good (3),2026-04-23T08:00:00+00:00,9,9,1192938206,6,Imapagethree Girl,3,Brayden Gaerth,Mack Hall,Ascot,57.5,6,m,67.0,99.0,99.0,17.39,43.48,97707.0,23.0,4.0,2.0,4.0,17.0,4.0,4.0,0.0,1.0,0.0,11.0,1.0,1.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,476321,476321,Pace,6,1,4,3.6666666666666665,1.0,2.0,3.0,0.2,0.8,2.783333333333333,0.8,0.9666666666666668,3.45,3,1,6,12.0,1.0,6.0,2.0,10.0,3.0,8.0,3.0,9.0,6.0,9.0,7.0,14.0,5.5,8.0,8.5,9.0,8.5,FLUC2,1,W,finished,1,1,False,True,9,9,1.0,True,True,99.0,0.2739869281045752,0.8187881562881563,0.6104655067155067,0.25,0.8633333333333334,0.6272242467239175,0.3952453351525739,4.0,6-9,sprint,False,0.2857142857142857,3,33.33,0.06666666666666667,85,5.88,0.8853482663393679,0.11743528201611521,0.5907963938804828,1.0,0.214207078521853,0.214207078521853,0.09631224913712085,0.11789482938473216,11.789482938473215,0.5,1.0,8.5,7.5,7.5
10397867,5,R5 Fastinternet.nz (Bm65),540,Otaki,New Zealand,Horses - Aus/NZ,,Normal,2100,Heavy (9),2026-04-24T03:32:00+00:00,11,8,1193352842,7,Maryrose,1,Courtney Barnes,G S Andrew,Bulls,57.0,5,m,28.0,99.0,99.0,12.5,25.0,35075.0,16.0,2.0,2.0,0.0,7.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,4.0,0.0,3.0,1.0,987212,987212,,6,1,3,4.833333333333333,1.0,1.6666666666666667,4.0,0.2,0.6,4.75,0.2,0.6333333333333333,15.033333333333333,3,2,0,18.0,2.0,9.0,1.0,10.0,2.0,11.0,7.0,11.0,8.0,12.0,9.0,9.0,15.0,9.0,9.5,9.0,9.5,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,99.0,0.13714285714285715,0.7676136363636363,0.554788961038961,0.2857142857142857,0.9266666666666667,0.6645378267667399,0.2955302251386316,6.0,9-12,staying,False,0.16666666666666666,2,0.0,0.08089887640449439,81,7.41,0.8853482663393679,0.10476688893500681,0.56158901262933,1.0,0.19723094433382538,0.19723094433382538,0.08314916982063085,0.11408177451319453,11.408177451319453,-0.5,1.0,9.5,-1.0,-1.0
10397883,3,R3 Sharp Office Midway Mdn Hcp,520,Newcastle,Australia,Horses - Aus/NZ,,Fast,1400,Soft (5),2026-04-23T04:10:00+00:00,12,11,1193355211,3,Jonson,10,Deanne Panya,Marc & Mitchell Conners,Warwick Farm,58.5,4,g,94.0,91.0,91.0,0.0,25.0,12314.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,60x7x2,60x7x2,Leader,6,2,5,2.6666666666666665,1.0,2.3333333333333335,3.0,0.2,0.8,2.216666666666667,0.3,0.7666666666666666,10.0,0,0,3,21.0,2.0,7.0,3.0,9.0,2.0,8.0,7.0,7.0,1.0,10.0,1.0,9.0,9.5,11.0,10.0,11.0,10.0,FLUC2,3,P,finished,0,1,False,True,11,11,1.0,True,True,91.0,0.16666666666666666,0.7577380952380953,0.5818235930735931,0.2,0.9083333333333334,0.6525714285714286,0.22972460741992884,3.0,9-12,middle,False,0.16666666666666666,2,0.0,0.041379310344827586,21,0.0,0.5759128567045105,0.09938282187553575,0.4738212355153529,2.0,0.17866485275172866,0.17866485275172866,0.08144684385414601,0.09721800889758266,9.721800889758265,1.0,1.0,10.0,-1.0,-1.0
10397941,4,R4 La Roche Air (Bm66),15602,Pakenham,Australia,Horses - Aus/NZ,,Fast,2500,Good (4),2026-04-23T08:45:00+00:00,8,8,1193364102,3,Royal Optimism,8,Fred W Kersley,C J Waller,Flemington,57.0,3,g,45.0,100.0,100.0,20.0,60.0,34110.0,5.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,69x331,69x331,Midfield,6,1,3,4.5,1.0,2.3333333333333335,4.2,0.2,0.6,4.083333333333333,0.2,1.4333333333333333,4.266666666666667,0,0,5,32.0,1.0,6.0,3.0,10.0,3.0,12.0,5.0,6.0,9.0,12.0,6.0,10.0,3.3,8.0,8.5,,8.5,FLUC2,7,L,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.2833333333333333,0.7366666666666666,0.5344696969696969,0.25,0.8466666666666667,0.5691129914948586,0.4476089647780104,4.0,6-9,staying,False,0.14285714285714285,3,0.0,0.11304347826086956,38,10.53,0.9522552930346733,0.11743528201611521,0.5848193899284132,1.0,0.2804370218753875,0.2804370218753875,0.09737919376804867,0.18305782810733884,18.305782810733884,,1.0,8.5,-1.0,-1.0
10397945,3,R3 Bet365 Bet Boost Mdn Plate,437,Kyneton,Australia,Horses - Aus/NZ,,Fast,1225,Good (4),2026-04-23T05:00:00+00:00,7,7,1193364417,1,Aradeo,3,Eoin Walsh,"Ben, Will & Jd Hayes",Pakenham 3,57.0,3,f,27.0,94.0,94.0,0.0,100.0,19185.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32,32,Off Midfield,3,0,2,3.6666666666666665,2.0,3.6666666666666665,3.6666666666666665,0.0,0.6666666666666666,1.3666666666666665,0.4,1.3666666666666665,5.7,1,0,1,51.0,2.0,9.0,3.0,7.0,6.0,10.0,,,,,,,3.0,8.0,8.5,9.0,8.5,FLUC2,3,P,finished,0,1,False,True,7,7,1.0,True,True,94.0,0.18000000000000002,0.6145833333333334,0.43943452380952386,0.25,0.8433333333333335,0.2587914804150099,0.49891958129799685,4.0,6-9,sprint,False,0.2857142857142857,3,33.33,0.0978723404255319,86,9.3,0.7102638846271863,0.11743528201611521,0.46926365744079807,2.0,0.2090296146406022,0.2090296146406022,0.09805071409031868,0.11097890055028353,11.097890055028353,0.5,1.0,8.5,-1.0,-1.0
10397946,7,R7 Frank Conlan Memorial (Bm56),437,Kyneton,Australia,Horses - Aus/NZ,,Fast,1483,Good (4),2026-04-23T07:00:00+00:00,13,9,1193364456,1,Wild Sensation,4,Alana Kelly,Thomas Conlan,Ballarat,62.0,5,g,81.0,100.0,100.0,13.33,46.67,59050.0,15.0,2.0,3.0,2.0,5.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,86x432,86x432,Pace,6,0,2,4.5,2.0,3.0,4.2,0.0,0.4,4.3999999999999995,0.2,1.5,4.033333333333333,2,0,2,18.0,2.0,7.0,3.0,8.0,4.0,8.0,6.0,10.0,6.0,10.0,6.0,6.0,4.2,8.5,9.0,9.5,9.0,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.26666666666666666,0.6448412698412698,0.41480699855699854,0.25,0.8400000000000001,0.635430683909597,0.38257414156208036,5.0,9-12,middle,False,0.2,1,0.0,0.0712871287128713,93,6.45,0.9522552930346733,0.11074918566775244,0.5591253226032581,1.0,0.18383212970693355,0.18383212970693355,0.0905108656873084,0.09332126401962515,9.332126401962515,0.5,1.0,9.0,-1.0,-1.0
10401801,6,R6 Bruce Hopkins Hcp (C1),293,Coffs Harbour,Australia,Horses - Aus/NZ,,Fast,1200,Heavy (8),2026-04-24T05:21:00+00:00,15,9,1193806717,6,Diva Rouge,8,Brandon Lerena,Jake Hull,Gosford,57.5,4,m,98.0,96.0,96.0,20.0,60.0,26800.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,34x021,34x021,Leader,6,2,4,1.6666666666666667,0.0,1.3333333333333333,1.2,0.4,0.8,1.2833333333333334,0.0,1.4000000000000001,3.35,2,0,0,26.0,1.0,10.0,2.0,10.0,1.0,9.0,0.0,10.0,2.0,7.0,4.0,8.0,15.0,7.0,6.5,6.0,6.5,FLUC2,1,W,finished,1,1,False,True,9,9,1.0,True,True,96.0,0.19999999999999998,0.8641269841269842,0.6923313492063492,0.25,0.8600000000000001,0.6348732740191398,0.4439670297370273,3.0,6-9,sprint,False,0.3333333333333333,2,50.0,0.14125874125874124,135,14.07,0.7869131635471004,0.1544659694839705,0.5769819956663298,1.0,0.2644199727456572,0.2644199727456572,0.14873909215047346,0.11568088059518375,11.568088059518375,-0.5,1.0,6.5,5.5,5.5
10401805,5,R5 Lest We Forget Plate (C1),293,Coffs Harbour,Australia,Horses - Aus/NZ,,Fast,1600,Heavy (8),2026-04-24T04:39:00+00:00,13,7,1193807092,11,Highwire Girl,7,Jean Van Overmeire,J D Shelton,Grafton,55.5,3,f,96.0,95.0,95.0,16.67,33.33,28900.0,6.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,712x65,712x65,Leader,6,1,2,4.666666666666667,1.0,4.333333333333333,4.2,0.2,0.4,1.9333333333333333,0.3,1.0999999999999999,9.833333333333334,1,0,1,25.0,5.0,10.0,6.0,11.0,2.0,9.0,1.0,9.0,7.0,8.0,7.0,10.0,11.0,9.0,8.5,7.5,8.5,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,95.0,0.5133333333333333,0.5816468253968253,0.4181212068160597,0.25,0.8750000000000001,0.6414525373173865,0.3384278282908669,2.0,6-9,middle,False,0.2,1,0.0,0.1393103448275862,137,13.87,0.7423596195151887,0.11743528201611521,0.5438498343819111,2.0,0.2043258422616654,0.2043258422616654,0.09910921805381229,0.1052166242078531,10.52166242078531,-1.0,1.0,8.5,-1.0,-1.0
10401882,8,R8 Ladbrokes Hosted Pots (Bm64),398,Hobart,Australia,Horses - Aus/NZ,,Fast,1100,Good (4),2026-04-26T06:50:00+00:00,9,9,1193824181,2,Material Madam,7,Mehmet Ulucinar,S Gandy,Brighton,57.5,5,m,78.0,96.0,96.0,17.65,52.94,75285.0,17.0,3.0,4.0,2.0,6.0,1.0,8.0,1.0,1.0,1.0,4.0,1.0,8.0,2.0,3.0,1.0,3.0,0.0,8.0,2.0,x32412,x32412,Pace,6,2,5,2.1666666666666665,1.0,2.3333333333333335,2.4,0.2,0.8,0.8833333333333333,0.3,1.3666666666666665,3.483333333333333,4,4,2,14.0,2.0,8.0,1.0,10.0,4.0,10.0,2.0,10.0,3.0,9.0,1.0,5.0,3.5,7.5,7.0,7.0,7.0,FLUC2,3,P,finished,0,1,False,True,9,9,1.0,True,True,96.0,0.23611111111111113,0.8638888888888889,0.6381286549707602,0.25,0.8483333333333335,0.6457814094471767,0.425441830587442,2.0,6-9,sprint,False,0.16666666666666666,2,0.0,0.10476190476190476,13,7.69,0.7869131635471004,0.14322451078837156,0.559685765697028,2.0,0.21236970654057888,0.21236970654057888,0.11507408936130395,0.09729561717927493,9.729561717927492,0.0,1.0,7.0,-1.0,-1.0
